"ID","ag-2016","ag-2020","auditor-2016","auditor-2020","gov-2018","gov-2022","president-2016","president-2020","senator-2016","senator-2018","senator-2022","treasurer-2016","treasurer-2020"
89,0.3208,0.332819088758614,0.323080209334615,0.302216182312356,0.392719137685581,0.393502538071066,0.303742203742204,0.335836800974323,0.308596620132256,0.367297132397804,0.345305284761416,0.330992003457964,0.310733878480489
90,0.2529,0.249974250695231,0.242970594548186,0.224168677226476,0.302799756542909,0.300619729757188,0.231885560277807,0.249492694805195,0.238405036726128,0.28713777325877,0.264325323475046,0.259074655975729,0.232126180346581
91,0.3467,0.347063074223186,0.368816396609078,0.322790795418724,0.434114052953157,0.435477305108895,0.335207162190298,0.350857606820258,0.34498000420964,0.411518431532727,0.379983559391697,0.358857391115456,0.326740918080566
92,0.2951,0.327687095780721,0.356386358822283,0.289476434319156,0.404181540030597,0.418155825589707,0.288360895959807,0.325956755659324,0.290855519309692,0.360461554171347,0.353104155977424,0.305677793281099,0.302205197225386
93,0.3332,0.359400826446281,0.398835362625728,0.333996440163334,0.424353492160456,0.448615384615385,0.324976496396114,0.36350706085543,0.329451264295457,0.394782608695652,0.388067364962005,0.336809288325091,0.334825611660593
94,0.3244,0.332128099173554,0.390495428449926,0.305879877984643,0.417142274765593,0.421827099938688,0.301681813433615,0.330352606442435,0.314068761864586,0.387531936637711,0.361142504880304,0.32919723780751,0.307547760726589
95,0.6535,0.64561038961039,0.730230599136569,0.625701280829893,0.709585413058979,0.712483331623756,0.653934942287513,0.638189935064935,0.643271156075456,0.68754492247664,0.66088295687885,0.669185105234754,0.623387519664394
96,0.5474,0.593675725948124,0.561818181818182,0.572309299895507,0.663773739023892,0.686564123459305,0.586887668918919,0.613142392849888,0.55102889212222,0.63721168631471,0.625510620915033,0.552472468149428,0.569914814045294
97,0.3491,0.394399425582111,0.364826348569619,0.368721461187215,0.462548341135762,0.490640895218718,0.370335330600231,0.412911084043849,0.352703542573027,0.43030488426634,0.420655168894785,0.35596642227181,0.370400906935999
98,0.3223,0.365800865800866,0.344501718213058,0.329389592712805,0.439021894823,0.457981053274931,0.320960236886633,0.371861339839382,0.317093658126837,0.399856645504813,0.390001026588646,0.328028580708022,0.335801439149025
