"ID","ag-2018","ag-2022","compt-2018","gov-2018","gov-2022","ltgov-2018","ltgov-2022","pres-2016","pres-2020","pres-2024","sc-2016","sc-2018","sc-2020","senator-2018","senator-2020","senator-2024","trea-2022"
13,0.285040983606557,0.256975789905622,0.258971972282552,0.254469727752946,0.25068423720223,0.298132183908046,0.256913745245194,0.237247302817639,0.275907657886708,0.26668014557218,0.228691539674199,0.19447677494445,0.2618,0.287571817357121,0.261687044076852,0.282006743639522,0.239701523050189
14,0.399611729845714,0.376897825194912,0.373429454170958,0.354278753426048,0.375088751394665,0.39164118246687,0.377793725651015,0.370227816498492,0.390986601705238,0.377138807330161,0.359970903044789,0.287886901574381,0.3761,0.399597180261833,0.376395861079807,0.399938612645795,0.359039836567926
15,0.563086974275214,0.477254181966544,0.542679127725857,0.497927827757,0.468455696202532,0.554876184653011,0.459176337681011,0.570435684647303,0.488029093847863,0.409925358079484,0.570230607966457,0.440300984840102,0.497,0.556918744971842,0.479900795701147,0.451929968260469,0.45696056897814
16,0.717170671085335,0.646967821782178,0.711035145817755,0.679164544065206,0.648428760296959,0.703783895246933,0.633884899573317,0.723779193205945,0.680918046105413,0.583147208121827,0.695320884309938,0.602596507352941,0.6688,0.746831623415812,0.674462906127633,0.608990404672507,0.631949553336837
17,0.42717447246526,0.398098387763539,0.386052303860523,0.375318714941356,0.392302224027623,0.423230974632844,0.397636176772867,0.380497131931166,0.422457713470552,0.390283565402988,0.357022175290391,0.303347732181425,0.3977,0.429177183240787,0.402874743326489,0.410758196721311,0.370472682627379
18,0.843641912512716,0.819159836065574,0.823916170125334,0.793810248604769,0.81891041899158,0.832420369243254,0.818425391591096,0.847424383193971,0.821750126454224,0.778623629719854,0.823753998555361,0.748703494926719,0.8115,0.844916021321533,0.806968855997533,0.803831182134808,0.804454937384521
19,0.279381654381654,0.231448219234322,0.247236284740159,0.244120940649496,0.224057559789218,0.300831366109001,0.230136704697297,0.245805369127517,0.265482233502538,0.23914360735205,0.231842989084803,0.185842577918648,0.2507,0.279798488664987,0.249281018898932,0.252509731612374,0.210564102564103
20,0.727730919563876,0.706518381217176,0.710953028559473,0.669143846075537,0.707567293042153,0.704098360655738,0.698584512905912,0.712441811256877,0.704471544715447,0.644365482233503,0.69158479282358,0.605953868878537,0.6914,0.733851433185305,0.681559623539146,0.684307882026513,0.688737558931378
21,0.414381099126862,0.399484270242393,0.372327174589994,0.36214453164815,0.395634517766497,0.402172799016091,0.395689388470661,0.371474019088017,0.415033011681056,0.389524870833755,0.332909918492643,0.289935064935065,0.384,0.420627712180846,0.386382280557834,0.409718670076726,0.365686174028902
22,0.398957375038332,0.384069886947585,0.360620377978636,0.349670218163369,0.384467005076142,0.390417940876656,0.386468477703742,0.36714824120603,0.412451757058704,0.386717151043799,0.33035343035343,0.280813891552147,0.3837,0.40352644836272,0.386568386568387,0.415040065748921,0.353434178250204
23,0.473911257189811,0.452464065708419,0.442325726789622,0.419341731003657,0.447747564935065,0.462758338448946,0.444661995053586,0.463347748127835,0.463652032850046,0.42512908777969,0.430731810490694,0.349225398210779,0.4453,0.48215006050827,0.442001438405425,0.457731324930833,0.42076954902772
24,0.416085350841198,0.428229416050796,0.365656983355732,0.351056230227574,0.4155672823219,0.403690415171707,0.431172839506173,0.37346852555978,0.43719512195122,0.418076217648258,0.313345214383059,0.28517763228507,0.391,0.427922929486533,0.39426523297491,0.441855712241978,0.378795624169308
25,0.428761242845462,0.382750438460745,0.4036895805421,0.388567367245406,0.378000607718019,0.426281396773535,0.387282051282051,0.397026717954049,0.419691746096127,0.37826350941105,0.388541666666667,0.31450838048468,0.4072,0.429434874584467,0.405189211362937,0.402904182431742,0.36286531780094
26,0.390477169888935,0.383131030189854,0.354032759693137,0.340102040816327,0.378485247896178,0.382793273174733,0.385930579874343,0.342435424354244,0.406234135445223,0.379373288713112,0.307337526205451,0.27396379993574,0.3741,0.400726026015932,0.376411414493944,0.403331289597384,0.349994868110438
27,0.417377015507857,0.400370904595096,0.377858251422659,0.365486365486365,0.391472081218274,0.410542476970317,0.395186175684016,0.378324607329843,0.412422486530446,0.392788412843107,0.370077911139187,0.300010807305739,0.3975,0.4162129461585,0.398955239168288,0.414549180327869,0.367659137577002
28,0.678376990241397,0.574465910252479,0.65843577787198,0.603598140287043,0.552977099236641,0.660878447395301,0.546237675142709,0.688529686042897,0.548585858585859,0.447737123273864,0.687063307219987,0.547417203571832,0.5831,0.66267243983486,0.561845515811301,0.499383857054837,0.552460241221048
29,0.754196764675959,0.712760496868905,0.736473976548035,0.710510328068044,0.714474352463179,0.741657368901511,0.707417724130816,0.750674413778792,0.718060336100425,0.654197080291971,0.727774307724339,0.644973020592446,0.7117,0.758075878031599,0.705281617495358,0.696332921302019,0.691358024691358
30,0.797916879403656,0.778407334912949,0.787957301274744,0.753770892784346,0.774855871346212,0.788857201059279,0.779164517792677,0.788813489615464,0.787188828172435,0.738997865636752,0.774280389314558,0.70193076659431,0.7814,0.802353651176826,0.773825434357973,0.769089048106448,0.766275236918006
31,0.39674361088211,0.384304374870413,0.360555497979065,0.347024052181003,0.377818403412553,0.39005853959125,0.381227436823105,0.359340074507717,0.409151261362476,0.38931762794476,0.333615400888513,0.279601343299751,0.3848,0.402424242424242,0.392032036143341,0.408913534606695,0.357201477226098
32,0.450676784249385,0.429443409890337,0.410566583953681,0.395801487822277,0.419554204660588,0.443592103917357,0.429539852095316,0.408772113472208,0.448958862366684,0.409430295591695,0.365326052714481,0.322475570032573,0.4213,0.455984672784108,0.422276872630392,0.436497394502912,0.39091281211625
33,0.746659815005139,0.730761274306992,0.717661821604099,0.698578296000818,0.7229380135944,0.735068128265547,0.726577042399173,0.726711970726607,0.728269699431357,0.666666666666667,0.672866404506324,0.625907571741385,0.7036,0.759568896051571,0.70064874884152,0.705749486652977,0.690582959641256
34,0.552967848309975,0.503684749232344,0.528126649076517,0.472819472616633,0.493607954545455,0.539930199137754,0.485269880510919,0.565803217046167,0.514896635589785,0.448874533158373,0.55080954409885,0.42737242614145,0.5212,0.554301833568406,0.508540852027166,0.490264398442304,0.48380693689929
35,0.497019527235355,0.466625463535229,0.470765709529754,0.439951229424914,0.466924093079972,0.477393617021277,0.457953603976802,0.473573383870288,0.490399268515696,0.447155294594047,0.456774466286197,0.371933267909715,0.4759,0.498586429725364,0.468264581833145,0.480455524776854,0.444156919573543
36,0.417837507635919,0.377302496930004,0.393044013542628,0.375885806843491,0.375304136253041,0.416734444896299,0.377827822704473,0.39653562908412,0.406908427876823,0.373618574470242,0.382182119892139,0.30515332197615,0.3932,0.417890923727108,0.393105564648118,0.395479648189814,0.360138789672416
37,0.832438016528926,0.84469813843464,0.798494196381889,0.785361334156887,0.835279780643851,0.823900672529747,0.838563170933113,0.805627425614489,0.818711656441718,0.78850692662904,0.756014873140857,0.717216030353332,0.7908,0.84178621943827,0.793078586878154,0.811641729862677,0.801613570541994
38,0.396588703911756,0.387608069164265,0.345542218118395,0.341086846114779,0.386114494518879,0.390631364562118,0.392265193370166,0.361963835155593,0.409450415737173,0.393479368313805,0.307364703438247,0.271027049873204,0.3718,0.401189156505089,0.376853082506901,0.419282051282051,0.352161500815661
